voxel_id,n_points,linearity,planarity,scattering,omnivariance,sum_ev,anisotropy,eigentropy,change_curvature,z_range,plane_std,label
44391,89,0.6809721222950983,0.31847598103362335,0.0005518966712783764,0.018957024000729693,0.4463172513417455,0.9994481033287216,0.6085030846355085,0.00041823668564432246,0.07000000000000028,0.013589586732857293,unlabeled
44392,62,0.7539309905526841,0.24300328477298938,0.003065724674326646,0.03062455064513252,0.420225419751898,0.9969342753256734,0.5798394569079626,0.002454278622299603,0.19000000000000128,0.027019128840457343,unlabeled
44418,155,0.08196578698870464,0.9076001920249037,0.010434020986391604,0.07509007253567732,0.6818541516540435,0.9895659790136084,0.7534921610864597,0.005410522611908431,0.5500000000000007,0.06069691018078689,unlabeled
44445,73,0.7142215509464684,0.27706975434858655,0.00870869470494499,0.07341694942641694,0.70129363346718,0.9912913052950549,0.6461525732649528,0.006727525064219445,0.4599999999999973,0.06818761321900614,unlabeled
44446,51,0.8034190662139248,0.14216359805418596,0.05441733573188935,0.1076581024492363,0.6112382732841068,0.9455826642681107,0.67141763814305,0.04349912950148003,0.9800000000000004,0.16048907995196723,unlabeled
44447,80,0.5882820416016713,0.23406572233085005,0.17765223606747862,0.13237501733793677,0.5030844936700305,0.8223477639325214,0.7915305509563181,0.11177524071236793,1.509999999999998,0.2905700126392867,unlabeled
44472,37,0.7911272656183315,0.1964051467810316,0.012467587600636957,0.09392991886226677,0.8338461265945322,0.987532412399363,0.5788854700639201,0.0102081192082493,0.5299999999999976,0.09291233572860857,unlabeled
44473,124,0.0852445654039904,0.7802343578493486,0.134521076746661,0.1408594041766492,0.5803472954371462,0.865478923253339,0.8316781135779903,0.06564320432215555,1.5300000000000011,0.19446380028976856,unlabeled
44499,47,0.6434940522006224,0.33698833443555365,0.019517613363823915,0.12083354827795796,0.8709279645578216,0.980482386636176,0.6797149819073166,0.014184069164720542,0.7799999999999976,0.11140098646639456,unlabeled
44500,117,0.3753445170819541,0.46662828168908566,0.15802720122896025,0.14783118899927056,0.5702290183831666,0.8419727987710397,0.8372503142531742,0.08864572626091025,1.0899999999999999,0.22405687727475554,unlabeled
44526,65,0.5757665678060662,0.40116679307534014,0.023066639118593694,0.12152336415798769,0.822284233773871,0.9769333608814063,0.7209677551252737,0.015937703297198774,0.9500000000000028,0.11279524249372984,unlabeled
44527,89,0.22642829205596382,0.5946497356962209,0.17892197224781525,0.14375679578504447,0.5426210067668182,0.8210780277521847,0.8355606392876944,0.0916376703612349,1.9699999999999989,0.2299139309994262,unlabeled
44528,83,0.6443029053432836,0.24823189951052674,0.10746519514618967,0.10905708874162645,0.47369305392327615,0.8925348048538103,0.7308678844222354,0.07344721490919894,0.9200000000000017,0.19713981968401378,unlabeled
44553,16,0.8765798769348041,0.0992770049035031,0.024143118161692772,0.03988361176539845,0.31806166656894386,0.9758568818383073,0.5046063398526413,0.02103859490643911,0.5700000000000003,0.07920446577414204,unlabeled
44554,52,0.5075398119380597,0.29775527966784154,0.19470490839409868,0.12723356310664166,0.4690040535438753,0.8052950916059013,0.7859476720276244,0.11540358960903382,1.6400000000000006,0.2503860887154868,unlabeled
44555,91,0.11939489804246306,0.7007688574222308,0.1798362445353061,0.19172266955815448,0.7301536317167727,0.8201637554646939,0.9064921823928156,0.08728044835705337,1.2899999999999991,0.2684329440763924,unlabeled
44580,19,0.8639251951603248,0.12845673301945126,0.007618071820223857,0.09245680413064018,1.0448181285436333,0.9923819281797761,0.37635921151540735,0.006660941915168761,0.6899999999999977,0.08119842869718484,unlabeled
44581,56,0.4214212114969403,0.3331659059639454,0.2454128825391143,0.3223368330147764,1.1269712337661821,0.7545871174608857,0.9512488012780317,0.13454715086439664,1.8099999999999987,0.37888642483721846,unlabeled
44582,95,0.31062427802498566,0.5400794727949733,0.14929624918004106,0.1580301819568146,0.6200251917686359,0.850703750819959,0.8562085676992286,0.08119787081229775,1.0399999999999991,0.22273119064472843,unlabeled
44607,68,0.6941928585938689,0.30097176360390704,0.0048353778022240945,0.061622436213532576,0.7089197980676545,0.9951646221977758,0.6455749812176396,0.0036893185833347785,0.370000000000001,0.050678066488502704,unlabeled
44608,76,0.11495367342749808,0.8728171763303839,0.012229150242118006,0.046063301153204554,0.3950918070178403,0.987770849757882,0.653642591737957,0.006445637648070912,0.490000000000002,0.031063109976652112,unlabeled
